file_path,avg_HH_dist,avg_OO_dist,avg_OH_dist,avg_HO_dist,count_HH,count_OO,count_OH,count_HO,sum_of_count,file_id,r_bottom,displacement,r_upper,adjusted_energy
d:\New folder\project\data\r100\t4.8\t4.8_200.cif,3.0,3.0,3.0,2.548963269366128,0,0,0,2,2,r100_t4.8_t4.8_200.cif,100,4.8,200,0.1938400000000228
d:\New folder\project\data\r100\t4.8\t4.8_220.cif,2.438663113238314,3.0,3.0,2.4691173881910595,2,0,0,2,4,r100_t4.8_t4.8_220.cif,100,4.8,220,0.0717900000000781
d:\New folder\project\data\r100\t4.8\t4.8_240.cif,3.0,3.0,3.0,2.5734505039664652,0,0,0,4,4,r100_t4.8_t4.8_240.cif,100,4.8,240,0.206670000000031
d:\New folder\project\data\r100\t4.8\t4.8_260.cif,3.0,3.0,3.0,2.299204453358557,0,0,0,2,2,r100_t4.8_t4.8_260.cif,100,4.8,260,0.174350000000004
d:\New folder\project\data\r100\t4.8\t4.8_280.cif,3.0,3.0,2.595246729629,2.6873527940214976,0,0,2,4,6,r100_t4.8_t4.8_280.cif,100,4.8,280,0.2692100000000437
d:\New folder\project\data\r100\t4.8\t4.8_300.cif,3.0,3.0,2.691735401738188,3.0,0,0,2,0,2,r100_t4.8_t4.8_300.cif,100,4.8,300,0.4708800000000792
d:\New folder\project\data\r100\t4.8\t4.8_320.cif,3.0,2.881879738347317,3.0,3.0,0,2,0,0,2,r100_t4.8_t4.8_320.cif,100,4.8,320,0.6334500000000389
d:\New folder\project\data\r100\t4.8\t4.8_340.cif,3.0,3.1506139858275604,3.0,3.0,0,1,0,0,1,r100_t4.8_t4.8_340.cif,100,4.8,340,0.5910900000000083
d:\New folder\project\data\r100\t4.8\t4.8_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t4.8_t4.8_40.cif,100,4.8,40,0.3537700000000541
d:\New folder\project\data\r100\t4.8\t4.8_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t4.8_t4.8_60.cif,100,4.8,60,0.2967500000000882
d:\New folder\project\data\r100\t4.8\t4.8_80.cif,2.1386572130292056,2.7906324767992685,2.222775213156033,1.9392495006603392,4,4,3,3,14,r100_t4.8_t4.8_80.cif,100,4.8,80,-0.5498999999999796
d:\New folder\project\data\r100\t6.0\t6.0_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t6.0_t6.0_0.cif,100,6.0,0,0.5526399999999967
d:\New folder\project\data\r100\t6.0\t6.0_100.cif,2.3771766087827215,2.87304356527055,2.480990099065966,1.9031760752215008,4,4,4,2,14,r100_t6.0_t6.0_100.cif,100,6.0,100,-0.4259299999999939
d:\New folder\project\data\r100\t6.0\t6.0_120.cif,2.2920846197992484,3.0,3.0,2.6571141325299727,2,0,0,2,4,r100_t6.0_t6.0_120.cif,100,6.0,120,0.3602000000000771
d:\New folder\project\data\r100\t6.0\t6.0_140.cif,3.0,3.0,3.0,2.4511394735913843,0,0,0,2,2,r100_t6.0_t6.0_140.cif,100,6.0,140,0.4071800000000394
d:\New folder\project\data\r100\t6.0\t6.0_160.cif,3.0,3.0,3.0,2.7662240937209823,0,0,0,2,2,r100_t6.0_t6.0_160.cif,100,6.0,160,0.4586500000000342
d:\New folder\project\data\r100\t6.0\t6.0_180.cif,3.0,3.0,3.0,2.3192372381997703,0,0,0,2,2,r100_t6.0_t6.0_180.cif,100,6.0,180,0.4585799999999835
d:\New folder\project\data\r100\t6.0\t6.0_20.cif,3.0,3.0,3.0,2.7068863202780715,0,0,0,2,2,r100_t6.0_t6.0_20.cif,100,6.0,20,0.4484300000000303
d:\New folder\project\data\r100\t6.0\t6.0_200.cif,3.0,3.0,3.0,2.5815241973790415,0,0,0,2,2,r100_t6.0_t6.0_200.cif,100,6.0,200,0.3473099999999931
d:\New folder\project\data\r100\t6.0\t6.0_220.cif,3.0,3.0,2.797987038255462,2.284874778787408,0,0,2,2,4,r100_t6.0_t6.0_220.cif,100,6.0,220,0.2490500000000111
d:\New folder\project\data\r100\t6.0\t6.0_240.cif,3.0,3.0,3.0,2.538463142417868,0,0,0,6,6,r100_t6.0_t6.0_240.cif,100,6.0,240,0.1443400000000565
d:\New folder\project\data\r100\t6.0\t6.0_260.cif,3.0,3.0,2.785631141102283,2.5267349771787857,0,0,2,6,8,r100_t6.0_t6.0_260.cif,100,6.0,260,0.158770000000004
d:\New folder\project\data\r100\t6.0\t6.0_280.cif,3.0,3.0,2.5627924167694878,2.35035759134548,0,0,2,2,4,r100_t6.0_t6.0_280.cif,100,6.0,280,0.1920700000000579
d:\New folder\project\data\r100\t6.0\t6.0_300.cif,3.0,3.0,2.5080276424221406,2.727690336869253,0,0,2,2,4,r100_t6.0_t6.0_300.cif,100,6.0,300,0.2962800000000243
d:\New folder\project\data\r100\t6.0\t6.0_320.cif,2.374532871494293,3.0,3.0,3.0,1,0,0,0,1,r100_t6.0_t6.0_320.cif,100,6.0,320,0.4669700000000603
d:\New folder\project\data\r100\t6.0\t6.0_340.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t6.0_t6.0_340.cif,100,6.0,340,0.51724999999999
d:\New folder\project\data\r100\t6.0\t6.0_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t6.0_t6.0_40.cif,100,6.0,40,0.501039999999989
d:\New folder\project\data\r100\t6.0\t6.0_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t6.0_t6.0_60.cif,100,6.0,60,0.4151800000000776
d:\New folder\project\data\r100\t6.0\t6.0_80.cif,2.2974275355830356,2.8142264018581136,2.4316830934677838,2.00637833202505,4,4,5,5,18,r100_t6.0_t6.0_80.cif,100,6.0,80,-0.4788300000000163
d:\New folder\project\data\r100\t7.2\t7.2_0.cif,2.3723994579045473,3.0,3.0,2.4600170351960653,2,0,0,2,4,r100_t7.2_t7.2_0.cif,100,7.2,0,0.4662799999999834
d:\New folder\project\data\r100\t7.2\t7.2_100.cif,2.1645856210857466,3.0,3.0,2.3610961921899953,2,0,0,2,4,r100_t7.2_t7.2_100.cif,100,7.2,100,0.1047600000000557
d:\New folder\project\data\r100\t7.2\t7.2_120.cif,2.119987833251658,3.0,3.0,2.778893934025569,2,0,0,2,4,r100_t7.2_t7.2_120.cif,100,7.2,120,0.3132300000000896
d:\New folder\project\data\r100\t7.2\t7.2_140.cif,3.0,3.0,3.0,2.5784113523442684,0,0,0,2,2,r100_t7.2_t7.2_140.cif,100,7.2,140,0.3769500000000789
d:\New folder\project\data\r100\t7.2\t7.2_160.cif,2.468046491725503,3.0,3.0,3.0,2,0,0,0,2,r100_t7.2_t7.2_160.cif,100,7.2,160,0.4543800000000146
d:\New folder\project\data\r100\t7.2\t7.2_180.cif,2.468046491725503,3.0,3.0,3.0,2,0,0,0,2,r100_t7.2_t7.2_180.cif,100,7.2,180,0.4643800000000055
d:\New folder\project\data\r100\t7.2\t7.2_20.cif,3.0,3.0,3.0,2.307362463028067,0,0,0,2,2,r100_t7.2_t7.2_20.cif,100,7.2,20,0.4373000000000502
d:\New folder\project\data\r100\t7.2\t7.2_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t7.2_t7.2_200.cif,100,7.2,200,0.4868600000000924
d:\New folder\project\data\r100\t7.2\t7.2_220.cif,3.0,3.0,2.815242560109648,2.4456848619060745,0,0,1,2,3,r100_t7.2_t7.2_220.cif,100,7.2,220,0.2893700000000763
d:\New folder\project\data\r100\t7.2\t7.2_240.cif,2.3450648788204234,3.0,3.0,2.5160222705943527,2,0,0,4,6,r100_t7.2_t7.2_240.cif,100,7.2,240,0.099330000000009
d:\New folder\project\data\r100\t7.2\t7.2_260.cif,3.0,3.0,3.0,2.3812071002293527,0,0,0,2,2,r100_t7.2_t7.2_260.cif,100,7.2,260,0.1972700000000031
d:\New folder\project\data\r100\t7.2\t7.2_280.cif,3.0,3.0,3.0,2.424732856128929,0,0,0,2,2,r100_t7.2_t7.2_280.cif,100,7.2,280,0.1891400000000658
d:\New folder\project\data\r100\t7.2\t7.2_300.cif,2.2258689439738806,3.0,3.0,2.8183139810128357,2,0,0,1,3,r100_t7.2_t7.2_300.cif,100,7.2,300,0.2946100000000342
d:\New folder\project\data\r100\t7.2\t7.2_320.cif,2.2655716174794853,3.0,3.0,2.5809085078611647,2,0,0,2,4,r100_t7.2_t7.2_320.cif,100,7.2,320,0.4365200000000868
d:\New folder\project\data\r100\t7.2\t7.2_340.cif,3.0,3.0,3.0,2.4653314509994937,0,0,0,2,2,r100_t7.2_t7.2_340.cif,100,7.2,340,0.3956299999999828
d:\New folder\project\data\r100\t7.2\t7.2_40.cif,3.0,3.0,3.0,2.5377845422237932,0,0,0,2,2,r100_t7.2_t7.2_40.cif,100,7.2,40,0.424570000000017
d:\New folder\project\data\r100\t7.2\t7.2_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t7.2_t7.2_60.cif,100,7.2,60,0.4844699999999875
d:\New folder\project\data\r100\t7.2\t7.2_80.cif,3.0,3.0,3.0,2.799347961545931,0,0,0,2,2,r100_t7.2_t7.2_80.cif,100,7.2,80,0.3302500000000918
d:\New folder\project\data\r100\t8.4\t8.4_0.cif,3.0,3.0,3.0,2.825082653179791,0,0,0,1,1,r100_t8.4_t8.4_0.cif,100,8.4,0,0.4379600000000891
d:\New folder\project\data\r100\t8.4\t8.4_100.cif,2.449468560127311,3.0,3.0,2.5032117410651797,2,0,0,3,5,r100_t8.4_t8.4_100.cif,100,8.4,100,0.1429500000000416
d:\New folder\project\data\r100\t8.4\t8.4_120.cif,2.325629105099403,3.0,2.812969938681812,3.0,2,0,1,0,3,r100_t8.4_t8.4_120.cif,100,8.4,120,0.2068199999999933
d:\New folder\project\data\r100\t8.4\t8.4_140.cif,3.0,3.0,2.780982804006605,3.0,0,0,2,0,2,r100_t8.4_t8.4_140.cif,100,8.4,140,0.3418700000000854
d:\New folder\project\data\r100\t8.4\t8.4_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t8.4_t8.4_160.cif,100,8.4,160,0.4864700000000539
d:\New folder\project\data\r100\t8.4\t8.4_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t8.4_t8.4_180.cif,100,8.4,180,0.6908900000000813
d:\New folder\project\data\r100\t8.4\t8.4_20.cif,3.0,3.0,3.0,2.365555480393386,0,0,0,2,2,r100_t8.4_t8.4_20.cif,100,8.4,20,0.4912900000000491
d:\New folder\project\data\r100\t8.4\t8.4_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t8.4_t8.4_200.cif,100,8.4,200,0.5276300000000447
d:\New folder\project\data\r100\t8.4\t8.4_220.cif,3.0,3.0,2.6839565635837106,3.0,0,0,2,0,2,r100_t8.4_t8.4_220.cif,100,8.4,220,0.300420000000031
d:\New folder\project\data\r100\t8.4\t8.4_240.cif,1.789177194184314,2.7665498046078367,2.0337180438216533,2.128784229447901,4,2,2,6,14,r100_t8.4_t8.4_240.cif,100,8.4,240,-0.3011099999999942
d:\New folder\project\data\r100\t8.4\t8.4_260.cif,3.0,3.0,3.0,2.80767083159685,0,0,0,1,1,r100_t8.4_t8.4_260.cif,100,8.4,260,0.237700000000018
d:\New folder\project\data\r100\t8.4\t8.4_280.cif,2.4451350945558104,3.0,3.0,2.7708602594174208,1,0,0,2,3,r100_t8.4_t8.4_280.cif,100,8.4,280,0.2160300000000461
d:\New folder\project\data\r100\t8.4\t8.4_300.cif,2.411777214674301,3.0,3.0,3.0,2,0,0,0,2,r100_t8.4_t8.4_300.cif,100,8.4,300,0.4383900000000267
d:\New folder\project\data\r100\t8.4\t8.4_320.cif,2.431354667814737,3.0,3.0,2.256940586762494,2,0,0,2,4,r100_t8.4_t8.4_320.cif,100,8.4,320,0.4271300000000337
d:\New folder\project\data\r100\t8.4\t8.4_340.cif,3.0,3.0,3.0,2.2463020987587043,0,0,0,2,2,r100_t8.4_t8.4_340.cif,100,8.4,340,0.3820400000000745
d:\New folder\project\data\r100\t8.4\t8.4_40.cif,3.0,3.0210638244449295,3.0,2.458897465732634,0,2,0,2,4,r100_t8.4_t8.4_40.cif,100,8.4,40,0.5225400000000491
d:\New folder\project\data\r100\t8.4\t8.4_60.cif,3.0,3.0587274534739315,3.0,3.0,0,2,0,0,2,r100_t8.4_t8.4_60.cif,100,8.4,60,0.6293299999999817
d:\New folder\project\data\r100\t8.4\t8.4_80.cif,3.0,3.0,3.0,2.6809294848225917,0,0,0,2,2,r100_t8.4_t8.4_80.cif,100,8.4,80,0.3712400000000571
d:\New folder\project\data\r100\t9.6\t9.6_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t9.6_t9.6_0.cif,100,9.6,0,0.3914600000000519
d:\New folder\project\data\r100\t9.6\t9.6_100.cif,3.0,3.0,3.0,2.5224072910382693,0,0,0,2,2,r100_t9.6_t9.6_100.cif,100,9.6,100,0.307920000000081
d:\New folder\project\data\r100\t9.6\t9.6_120.cif,3.0,3.0,3.0,2.668222211821733,0,0,0,2,2,r100_t9.6_t9.6_120.cif,100,9.6,120,0.2170600000000604
d:\New folder\project\data\r100\t9.6\t9.6_140.cif,3.0,3.0,2.669364895154609,3.0,0,0,2,0,2,r100_t9.6_t9.6_140.cif,100,9.6,140,0.3447400000000016
d:\New folder\project\data\r100\t9.6\t9.6_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t9.6_t9.6_160.cif,100,9.6,160,0.5328700000000026
d:\New folder\project\data\r100\t9.6\t9.6_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t9.6_t9.6_180.cif,100,9.6,180,0.6395400000000109
d:\New folder\project\data\r100\t9.6\t9.6_20.cif,3.0,3.0,3.0,2.6489236340086086,0,0,0,4,4,r100_t9.6_t9.6_20.cif,100,9.6,20,0.488140000000044
d:\New folder\project\data\r100\t9.6\t9.6_200.cif,2.259331595706608,3.0,2.59348470108185,2.53319557153448,2,0,2,2,6,r100_t9.6_t9.6_200.cif,100,9.6,200,0.1477399999999988
d:\New folder\project\data\r100\t9.6\t9.6_220.cif,1.7891508367511382,2.881670471890072,2.019903412389045,2.2090193485140266,4,6,2,6,18,r100_t9.6_t9.6_220.cif,100,9.6,220,-0.4899799999999459
d:\New folder\project\data\r100\t9.6\t9.6_240.cif,1.930631973560714,2.917770433674667,2.034942570211259,1.9619206266993396,5,4,2,4,15,r100_t9.6_t9.6_240.cif,100,9.6,240,-0.2565999999999349
d:\New folder\project\data\r100\t9.6\t9.6_260.cif,2.492774420866179,2.871385647699451,2.7345894479785944,2.5033892057342633,1,1,2,4,8,r100_t9.6_t9.6_260.cif,100,9.6,260,0.0207000000000334
d:\New folder\project\data\r100\t9.6\t9.6_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r100_t9.6_t9.6_280.cif,100,9.6,280,0.311170000000061
d:\New folder\project\data\r100\t9.6\t9.6_300.cif,2.436155695096925,3.0,3.0,3.0,2,0,0,0,2,r100_t9.6_t9.6_300.cif,100,9.6,300,0.463290000000029
d:\New folder\project\data\r100\t9.6\t9.6_320.cif,2.426895810544606,3.0,3.0,2.3435634902385987,2,0,0,2,4,r100_t9.6_t9.6_320.cif,100,9.6,320,0.4052800000000616
d:\New folder\project\data\r100\t9.6\t9.6_340.cif,3.0,3.0,3.0,2.3104036857641232,0,0,0,2,2,r100_t9.6_t9.6_340.cif,100,9.6,340,0.345450000000028
d:\New folder\project\data\r100\t9.6\t9.6_40.cif,3.0,3.0,3.0,2.6586208456327687,0,0,0,2,2,r100_t9.6_t9.6_40.cif,100,9.6,40,0.480130000000031
d:\New folder\project\data\r100\t9.6\t9.6_60.cif,3.0,3.136727268975344,2.362391917304932,2.6396794690259777,0,2,2,2,6,r100_t9.6_t9.6_60.cif,100,9.6,60,0.3513800000000628
d:\New folder\project\data\r100\t9.6\t9.6_80.cif,3.0,3.0628269933052557,2.631402473305455,2.3743987873174217,0,2,2,2,6,r100_t9.6_t9.6_80.cif,100,9.6,80,0.2255400000000236
d:\New folder\project\data\r120\t0\t0_0.cif,2.3726132234741772,3.0,3.0,2.8191772946302853,4,0,0,2,6,r120_t0_t0_0.cif,120,0.0,0,0.5376600000000735
d:\New folder\project\data\r120\t0\t0_100.cif,2.385971527422754,3.0,3.0,3.0,2,0,0,0,2,r120_t0_t0_100.cif,120,0.0,100,0.4209299999999984
d:\New folder\project\data\r120\t0\t0_120.cif,2.4761577119779647,3.0,3.0,2.7250052119458497,2,0,0,2,4,r120_t0_t0_120.cif,120,0.0,120,0.2187700000000632
d:\New folder\project\data\r120\t0\t0_140.cif,2.4949256595087927,3.0,2.5028122852775656,3.0,1,0,2,0,3,r120_t0_t0_140.cif,120,0.0,140,0.2778400000000829
d:\New folder\project\data\r120\t0\t0_160.cif,3.0,3.0,2.42132913286409,3.0,0,0,2,0,2,r120_t0_t0_160.cif,120,0.0,160,0.409460000000081
d:\New folder\project\data\r120\t0\t0_180.cif,3.0,3.0,2.5768211939426617,3.0,0,0,2,0,2,r120_t0_t0_180.cif,120,0.0,180,0.5027600000000803
d:\New folder\project\data\r120\t0\t0_20.cif,2.4411974086537405,3.0,3.0,2.6351607858366455,4,0,0,4,8,r120_t0_t0_20.cif,120,0.0,20,0.5530499999999847
d:\New folder\project\data\r120\t0\t0_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t0_t0_200.cif,120,0.0,200,0.6625099999999975
d:\New folder\project\data\r120\t0\t0_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t0_t0_220.cif,120,0.0,220,0.6411800000000767
d:\New folder\project\data\r120\t0\t0_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t0_t0_240.cif,120,0.0,240,0.5126599999999826
d:\New folder\project\data\r120\t0\t0_260.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t0_t0_260.cif,120,0.0,260,0.4044200000000728
d:\New folder\project\data\r120\t0\t0_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t0_t0_280.cif,120,0.0,280,0.4189800000000332
d:\New folder\project\data\r120\t0\t0_300.cif,2.3168894962225695,3.0,2.7272635609765796,3.0,2,0,2,0,4,r120_t0_t0_300.cif,120,0.0,300,0.4305100000000266
d:\New folder\project\data\r120\t0\t0_320.cif,2.103202875731307,3.0,2.6861787959172685,3.0,2,0,2,0,4,r120_t0_t0_320.cif,120,0.0,320,0.5138200000000097
d:\New folder\project\data\r120\t0\t0_340.cif,2.3496798565464365,3.0,3.0,2.535172091413237,2,0,0,2,4,r120_t0_t0_340.cif,120,0.0,340,0.51983000000007
d:\New folder\project\data\r120\t0\t0_40.cif,3.0,3.0,3.0,2.7325989508541353,0,0,0,4,4,r120_t0_t0_40.cif,120,0.0,40,0.4604000000000496
d:\New folder\project\data\r120\t0\t0_60.cif,3.0,3.131315657875943,2.7965365385984953,3.0,0,2,2,0,4,r120_t0_t0_60.cif,120,0.0,60,0.4508799999999837
d:\New folder\project\data\r120\t0\t0_80.cif,3.0,3.0097754498310003,3.0,3.0,0,2,0,0,2,r120_t0_t0_80.cif,120,0.0,80,0.594190000000026
d:\New folder\project\data\r120\t1.2\t1.2_0.cif,2.3439091882749885,3.0,3.0,3.0,2,0,0,0,2,r120_t1.2_t1.2_0.cif,120,1.2,0,0.4983500000000731
d:\New folder\project\data\r120\t1.2\t1.2_100.cif,2.4613841279562196,3.0,2.58755383448472,2.454253360203582,2,0,2,2,6,r120_t1.2_t1.2_100.cif,120,1.2,100,0.3229499999999916
d:\New folder\project\data\r120\t1.2\t1.2_120.cif,3.0,3.0,2.507577499192476,2.515045716775627,0,0,2,2,4,r120_t1.2_t1.2_120.cif,120,1.2,120,0.2290500000000292
d:\New folder\project\data\r120\t1.2\t1.2_140.cif,3.0,3.0,2.7888548156372472,3.0,0,0,1,0,1,r120_t1.2_t1.2_140.cif,120,1.2,140,0.3087699999999813
d:\New folder\project\data\r120\t1.2\t1.2_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_160.cif,120,1.2,160,0.4820300000000088
d:\New folder\project\data\r120\t1.2\t1.2_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_180.cif,120,1.2,180,0.609450000000038
d:\New folder\project\data\r120\t1.2\t1.2_20.cif,2.392013994211343,3.0,3.0,3.0,2,0,0,0,2,r120_t1.2_t1.2_20.cif,120,1.2,20,0.5122000000000071
d:\New folder\project\data\r120\t1.2\t1.2_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_200.cif,120,1.2,200,0.6453599999999824
d:\New folder\project\data\r120\t1.2\t1.2_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_220.cif,120,1.2,220,0.5706500000000005
d:\New folder\project\data\r120\t1.2\t1.2_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_240.cif,120,1.2,240,0.41375000000005
d:\New folder\project\data\r120\t1.2\t1.2_260.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_260.cif,120,1.2,260,0.3543600000000424
d:\New folder\project\data\r120\t1.2\t1.2_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_280.cif,120,1.2,280,0.3743800000000874
d:\New folder\project\data\r120\t1.2\t1.2_300.cif,2.2202916991201307,3.0,2.7823647468992,3.0,4,0,3,0,7,r120_t1.2_t1.2_300.cif,120,1.2,300,0.4608200000000124
d:\New folder\project\data\r120\t1.2\t1.2_320.cif,2.366316706927419,3.0,2.7509494443800144,2.4086271817533516,4,0,3,2,9,r120_t1.2_t1.2_320.cif,120,1.2,320,0.2875400000000354
d:\New folder\project\data\r120\t1.2\t1.2_340.cif,2.3887004877973426,3.0,2.810731437290951,3.0,4,0,1,0,5,r120_t1.2_t1.2_340.cif,120,1.2,340,0.3010800000000699
d:\New folder\project\data\r120\t1.2\t1.2_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_40.cif,120,1.2,40,0.4699200000000019
d:\New folder\project\data\r120\t1.2\t1.2_60.cif,3.0,3.0,2.5974634327941595,2.7503316224996768,0,0,2,2,4,r120_t1.2_t1.2_60.cif,120,1.2,60,0.3864899999999807
d:\New folder\project\data\r120\t1.2\t1.2_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t1.2_t1.2_80.cif,120,1.2,80,0.5268100000000686
d:\New folder\project\data\r120\t2.4\t2.4_0.cif,2.2225730875775422,3.0,3.0,3.0,2,0,0,0,2,r120_t2.4_t2.4_0.cif,120,2.4,0,0.5137100000000601
d:\New folder\project\data\r120\t2.4\t2.4_100.cif,2.403565574695953,3.0,2.421514498984778,3.0,4,0,2,0,6,r120_t2.4_t2.4_100.cif,120,2.4,100,0.3834300000000894
d:\New folder\project\data\r120\t2.4\t2.4_120.cif,3.0,3.0,2.2642393895950623,2.798293489614551,0,0,2,2,4,r120_t2.4_t2.4_120.cif,120,2.4,120,0.360490000000027
d:\New folder\project\data\r120\t2.4\t2.4_140.cif,3.0,3.0,2.705691900884701,3.0,0,0,2,0,2,r120_t2.4_t2.4_140.cif,120,2.4,140,0.4381000000000767
d:\New folder\project\data\r120\t2.4\t2.4_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t2.4_t2.4_160.cif,120,2.4,160,0.560730000000035
d:\New folder\project\data\r120\t2.4\t2.4_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t2.4_t2.4_180.cif,120,2.4,180,0.5949500000000398
d:\New folder\project\data\r120\t2.4\t2.4_20.cif,2.453882352723763,3.0,3.0,3.0,2,0,0,0,2,r120_t2.4_t2.4_20.cif,120,2.4,20,0.5387000000000626
d:\New folder\project\data\r120\t2.4\t2.4_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t2.4_t2.4_200.cif,120,2.4,200,0.6063599999999951
d:\New folder\project\data\r120\t2.4\t2.4_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t2.4_t2.4_220.cif,120,2.4,220,0.5015700000000152
d:\New folder\project\data\r120\t2.4\t2.4_240.cif,3.0,3.0,2.520861635292765,3.0,0,0,2,0,2,r120_t2.4_t2.4_240.cif,120,2.4,240,0.3915100000000393
d:\New folder\project\data\r120\t2.4\t2.4_260.cif,2.319139487825474,3.0,3.0,2.8248796069443505,2,0,0,1,3,r120_t2.4_t2.4_260.cif,120,2.4,260,0.3221900000000914
d:\New folder\project\data\r120\t2.4\t2.4_280.cif,3.0,3.0,2.5587070370851195,3.0,0,0,2,0,2,r120_t2.4_t2.4_280.cif,120,2.4,280,0.3281600000000253
d:\New folder\project\data\r120\t2.4\t2.4_300.cif,2.1295316572923557,3.0,2.5608807236136006,3.0,2,0,4,0,6,r120_t2.4_t2.4_300.cif,120,2.4,300,0.4592300000000477
d:\New folder\project\data\r120\t2.4\t2.4_320.cif,2.4260434923616097,2.90487912386762,2.692419319091082,2.1314089131035585,2,2,4,2,10,r120_t2.4_t2.4_320.cif,120,2.4,320,0.2297600000000557
d:\New folder\project\data\r120\t2.4\t2.4_340.cif,2.470756259449282,3.1384255680096986,2.777269439829672,2.514175510773497,1,2,4,2,9,r120_t2.4_t2.4_340.cif,120,2.4,340,0.2641399999999976
d:\New folder\project\data\r120\t2.4\t2.4_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t2.4_t2.4_40.cif,120,2.4,40,0.5303700000000617
d:\New folder\project\data\r120\t2.4\t2.4_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t2.4_t2.4_60.cif,120,2.4,60,0.4350900000000592
d:\New folder\project\data\r120\t2.4\t2.4_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t2.4_t2.4_80.cif,120,2.4,80,0.4793300000000045
d:\New folder\project\data\r120\t3.6\t3.6_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t3.6_t3.6_0.cif,120,3.6,0,0.5079800000000887
d:\New folder\project\data\r120\t3.6\t3.6_100.cif,2.269121671430469,3.0,2.571048479609132,3.0,2,0,2,0,4,r120_t3.6_t3.6_100.cif,120,3.6,100,0.4133699999999862
d:\New folder\project\data\r120\t3.6\t3.6_120.cif,2.2496758915527355,3.1423845748192356,2.7101692405861963,3.0,2,1,2,0,5,r120_t3.6_t3.6_120.cif,120,3.6,120,0.4535900000000765
d:\New folder\project\data\r120\t3.6\t3.6_140.cif,2.334146070349558,3.0,3.0,3.0,4,0,0,0,4,r120_t3.6_t3.6_140.cif,120,3.6,140,0.50425000000007
d:\New folder\project\data\r120\t3.6\t3.6_160.cif,2.0680369698984995,3.0,3.0,3.0,2,0,0,0,2,r120_t3.6_t3.6_160.cif,120,3.6,160,0.5805599999999913
d:\New folder\project\data\r120\t3.6\t3.6_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t3.6_t3.6_180.cif,120,3.6,180,0.5343599999999924
d:\New folder\project\data\r120\t3.6\t3.6_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t3.6_t3.6_20.cif,120,3.6,20,0.5876299999999901
d:\New folder\project\data\r120\t3.6\t3.6_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t3.6_t3.6_200.cif,120,3.6,200,0.529480000000035
d:\New folder\project\data\r120\t3.6\t3.6_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t3.6_t3.6_220.cif,120,3.6,220,0.4760499999999865
d:\New folder\project\data\r120\t3.6\t3.6_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r120_t3.6_t3.6_240.cif,120,3.6,240,0.3765600000000404
